m,r,l,P,T,rho,epsilon,nabla,convective_status
6.620377098260504e+32,13833232747.966469,9.270277193838765e+33,7.210744104840336e+16,11876600.309860287,44.90534429998825,4.3012103097263115,[0.30205496],0
6.627091204409519e+32,13839458091.767626,9.273164864976657e+33,7.204298130058744e+16,11873393.665189493,44.87732414384136,4.293498549748954,[0.30198014],0
6.633805310558533e+32,13845681776.90198,9.276047366031373e+33,7.1978572174963384e+16,11870188.337485448,44.84931539595637,4.285800372981756,[0.30190536],0
6.640519416707547e+32,13851903806.961023,9.278924705432423e+33,7.191421361919067e+16,11866984.324757455,44.82131804984625,4.278115752560569,[0.30183062],0
6.647233522856561e+32,13858124185.536549,9.281796891599527e+33,7.184990558098721e+16,11863781.625017118,44.79333209901822,4.270444661687034,[0.30175592],0
6.653947629005575e+32,13864342916.220644,9.284663932942629e+33,7.178564800812935e+16,11860580.23627833,44.76535753697382,4.2627870736284255,[0.30168125],0
6.660661735154589e+32,13870560002.605698,9.287525837861887e+33,7.1721440848451896e+16,11857380.156557286,44.73739435720895,4.255142961717403,[0.30160662],0
6.667375841303603e+32,13876775448.284391,9.290382614747679e+33,7.165728404984806e+16,11854181.383872468,44.709442553213876,4.247512299351843,[0.30153203],0
6.674089947452617e+32,13882989256.849709,9.2932342719806e+33,7.159317756026953e+16,11850983.91624466,44.68150211847332,4.239895059994615,[0.30145748],0
6.680804053601631e+32,13889201431.89493,9.296080817931461e+33,7.152912132772638e+16,11847787.751696933,44.65357304646652,4.232291217173388,[0.30138296],0
6.687518159750645e+32,13895411977.013628,9.298922260961293e+33,7.146511530028719e+16,11844592.888254661,44.62565533066723,4.2247007444804545,[0.30130848],0
6.69423226589966e+32,13901620895.79968,9.301758609421343e+33,7.140115942607893e+16,11841399.32394551,44.59774896454376,4.217123615572494,[0.30123403],0
6.700946372048674e+32,13907828191.847256,9.304589871653076e+33,7.1337253653287016e+16,11838207.056799438,44.569853941559096,4.209559804170397,[0.30115963],0
6.707660478197688e+32,13914033868.750826,9.307416055988176e+33,7.127339793015531e+16,11835016.084848702,44.541970255170874,4.202009284059084,[0.30108526],0
6.714374584346702e+32,13920237930.105156,9.310237170748544e+33,7.120959220498612e+16,11831826.406127855,44.51409789883143,4.194472029087279,[0.30101093],0
6.721088690495716e+32,13926440379.505308,9.313053224246295e+33,7.114583642614018e+16,11828638.01867374,44.486236865987905,4.186948013167311,[0.30093663],0
6.72780279664473e+32,13932641220.546646,9.315864224783767e+33,7.1082130542036664e+16,11825450.920525499,44.45838715008223,4.179437210274985,[0.30086237],0
6.734516902793744e+32,13938840456.82483,9.318670180653515e+33,7.101847450115319e+16,11822265.109724566,44.4305487445512,4.1719395944493005,[0.30078815],0
6.741231008942758e+32,13945038091.935812,9.321471100138307e+33,7.0954868252025816e+16,11819080.584314674,44.40272164282652,4.164455139792319,[0.30071396],0
6.747945115091772e+32,13951234129.47585,9.324266991511134e+33,7.089131174324902e+16,11815897.342341846,44.37490583833485,4.1569838204689455,[0.30063981],0
6.754659221240786e+32,13957428573.04149,9.327057863035201e+33,7.082780492347576e+16,11812715.381854406,44.347101324497814,4.149525610706762,[0.3005657],0
6.7613733273898e+32,13963621426.229588,9.329843722963933e+33,7.076434774141739e+16,11809534.700902967,44.31930809473214,4.142080484795802,[0.30049162],0
6.768087433538815e+32,13969812692.637283,9.33262457954097e+33,7.070094014584371e+16,11806355.29754044,44.2915261424496,4.134648417088392,[0.30041758],0
6.774801539687829e+32,13976002375.862026,9.335400441000174e+33,7.063758208558299e+16,11803177.16982203,44.26375546105711,4.12722938199896,[0.30034358],0
6.781515645836843e+32,13982190479.501553,9.338171315565621e+33,7.05742735095219e+16,11800000.31580524,44.2359960439568,4.119823354003829,[0.30026961],0
6.788229751985858e+32,13988377007.153904,9.340937211451606e+33,7.051101436660555e+16,11796824.733549863,44.208247884545976,4.1124303076410325,[0.30019568],0
6.794943858134873e+32,13994561962.417414,9.343698136862639e+33,7.0447804605837544e+16,11793650.421117991,44.180510976217285,4.10505021751017,[0.30012179],0
6.801657964283887e+32,14000745348.890718,9.346454099993452e+33,7.0384644176279864e+16,11790477.37657401,44.152785312358645,4.097683058272163,[0.30004793],0
6.808372070432901e+32,14006927170.172749,9.349205109028993e+33,7.032153302705294e+16,11787305.5979846,44.12507088635337,4.090328804649098,[0.2999741],0
6.815086176581915e+32,14013107429.862732,9.351951172144426e+33,7.025847110733567e+16,11784135.083418738,44.097367691580196,4.082987431424067,[0.29990032],0
6.821800282730929e+32,14019286131.560192,9.354692297505134e+33,7.019545836636537e+16,11780965.830947692,44.0696757214133,4.075658913440928,[0.29982656],0
6.828514388879943e+32,14025463278.864958,9.357428493266717e+33,7.013249475343778e+16,11777797.838645028,44.04199496922238,4.068343225604162,[0.29975285],0
6.835228495028957e+32,14031638875.377148,9.360159767574995e+33,7.00695802179071e+16,11774631.104586609,44.01432542837269,4.06104034287869,[0.29967917],0
6.841942601177971e+32,14037812924.697178,9.362886128566002e+33,7.000671470918598e+16,11771465.626850588,43.986667092225105,4.0537502402897,[0.29960552],0
6.848656707326985e+32,14043985430.425768,9.365607584365994e+33,6.994389817674548e+16,11768301.403517416,43.95901995413612,4.046472892922417,[0.29953192],0
6.855370813476e+32,14050156396.163929,9.368324143091438e+33,6.988113057011512e+16,11765138.43266984,43.93138400745795,4.0392082759219905,[0.29945834],0
6.862084919625014e+32,14056325825.512972,9.371035812849026e+33,6.981841183888283e+16,11761976.7123929,43.90375924553852,4.031956364493269,[0.2993848],0
6.868799025774028e+32,14062493722.074505,9.373742601735664e+33,6.975574193269502e+16,11758816.24077393,43.8761456617216,4.024717133900643,[0.2993113],0
6.875513131923042e+32,14068660089.450436,9.376444517838475e+33,6.969312080125652e+16,11755657.015902562,43.84854324934676,4.017490559467864,[0.29923784],0
6.882227238072056e+32,14074824931.242968,9.3791415692348e+33,6.9630548394330584e+16,11752499.035870722,43.820952001749475,4.0102766165778565,[0.2991644],0
6.88894134422107e+32,14080988251.054598,9.381833763992201e+33,6.956802466173891e+16,11749342.29877263,43.7933719122611,4.0030752806725705,[0.29909101],0
6.895655450370084e+32,14087150052.488129,9.384521110168453e+33,6.9505549553361656e+16,11746186.8027048,43.76580297420903,3.995886527252767,[0.29901765],0
6.902369556519098e+32,14093310339.146652,9.387203615811551e+33,6.94431230191374e+16,11743032.545766044,43.73824518091668,3.9887103318778805,[0.29894432],0
6.909083662668112e+32,14099469114.633566,9.389881288959708e+33,6.938074500906316e+16,11739879.526057467,43.7106985257035,3.981546670165817,[0.29887103],0
6.915797768817126e+32,14105626382.552557,9.392554137641353e+33,6.93184154731944e+16,11736727.741682472,43.683163001885084,3.97439551779281,[0.29879778],0
6.92251187496614e+32,14111782146.507614,9.395222169875134e+33,6.925613436164501e+16,11733577.190746749,43.65563860277318,3.9672568504932157,[0.29872456],0
6.929225981115155e+32,14117936410.103022,9.397885393669917e+33,6.9193901624587336e+16,11730427.871358294,43.628125321675775,3.96013064405937,[0.29865137],0
6.935940087264169e+32,14124089176.943367,9.400543817024782e+33,6.913171721225214e+16,11727279.78162739,43.600623151897054,3.9530168743413903,[0.29857822],0
6.942654193413183e+32,14130240450.633526,9.403197447929033e+33,6.906958107492866e+16,11724132.919666618,43.573132086737616,3.9459155172470455,[0.29850511],0
6.949368299562197e+32,14136390234.77868,9.405846294362186e+33,6.900749316296452e+16,11720987.283590851,43.54565211949431,3.93882654874153,[0.29843203],0
6.956082405711211e+32,14142538532.984303,9.408490364293978e+33,6.894545342676583e+16,11717842.871517265,43.518183243460435,3.93174994484734,[0.29835898],0
6.962796511860225e+32,14148685348.856167,9.411129665684361e+33,6.888346181679712e+16,11714699.68156532,43.490725451925755,3.9246856816440916,[0.29828597],0
6.96951061800924e+32,14154830686.000345,9.413764206483509e+33,6.8821518283581336e+16,11711557.711856779,43.463278738176484,3.9176337352683537,[0.29821299],0
6.976224724158255e+32,14160974548.023203,9.416393994631808e+33,6.875962277769991e+16,11708416.960515697,43.435843095495414,3.910594081913468,[0.29814005],0
6.982938830307269e+32,14167116938.531406,9.419019038059864e+33,6.869777524979269e+16,11705277.425668424,43.40841851716193,3.903566697829414,[0.29806714],0
6.989652936456283e+32,14173257861.13192,9.421639344688502e+33,6.863597565055795e+16,11702139.105443608,43.38100499645203,3.8965515593226194,[0.29799427],0
6.996367042605297e+32,14179397319.432,9.424254922428765e+33,6.857422393075242e+16,11699001.997972185,43.35360252663841,3.8895486427557664,[0.29792143],0
7.003081148754311e+32,14185535317.039207,9.426865779181912e+33,6.851252004119124e+16,11695866.101387395,43.326211100990506,3.882557924547719,[0.29784863],0
7.009795254903325e+32,14191671857.561398,9.429471922839417e+33,6.845086393274803e+16,11692731.413824763,43.29883071277455,3.8755793811732437,[0.29777586],0
7.01650936105234e+32,14197806944.606722,9.432073361282978e+33,6.838925555635484e+16,11689597.93342212,43.27146135525356,3.868612989162949,[0.29770313],0
7.023223467201354e+32,14203940581.78363,9.434670102384506e+33,6.832769486300213e+16,11686465.658319583,43.24410302168745,3.8616587251030285,[0.29763043],0
7.029937573350368e+32,14210072772.700872,9.43726215400613e+33,6.826618180373881e+16,11683334.58665957,43.21675570533306,3.854716565635203,[0.29755776],0
7.036651679499382e+32,14216203520.967493,9.4398495240002e+33,6.820471632967226e+16,11680204.716586787,43.189419399444205,3.847786487456463,[0.29748513],0
7.043365785648396e+32,14222332830.192833,9.442432220209279e+33,6.814329839196825e+16,11677076.046248246,43.1620940972717,3.840868467318973,[0.29741253],0
7.05007989179741e+32,14228460703.986532,9.44501025046615e+33,6.808192794185102e+16,11673948.57379324,43.134779792063455,3.8339624820298654,[0.29733997],0
7.056793997946424e+32,14234587145.958532,9.447583622593815e+33,6.802060493060325e+16,11670822.29737337,43.10747647706445,3.82706850845112,[0.29726744],0
7.063508104095438e+32,14240712159.719063,9.450152344405491e+33,6.795932930956604e+16,11667697.215142524,43.080184145516874,3.8201865234993893,[0.29719495],0
7.070222210244452e+32,14246835748.87866,9.452716423704615e+33,6.789810103013894e+16,11664573.325256886,43.05290279066009,3.8133165041458366,[0.29712248],0
7.076936316393466e+32,14252957917.048153,9.455275868284837e+33,6.7836920043779944e+16,11661450.62587494,43.025632405730725,3.806458427415971,[0.29705006],0
7.08365042254248e+32,14259078667.838669,9.457830685930033e+33,6.777578630200547e+16,11658329.115157459,42.99837298396271,3.7996122703895225,[0.29697766],0
7.090364528691495e+32,14265198004.861633,9.460380884414288e+33,6.771469975639038e+16,11655208.791267512,42.97112451858735,3.7927780102002355,[0.29690531],0
7.097078634840509e+32,14271315931.728767,9.462926471501909e+33,6.765366035856799e+16,11652089.652370468,42.94388700283331,3.785955624035784,[0.29683298],0
7.103792740989523e+32,14277432452.052092,9.465467454947422e+33,6.759266806023003e+16,11648971.696633983,42.91666042992673,3.7791450891375242,[0.29676069],0
7.110506847138537e+32,14283547569.443924,9.468003842495567e+33,6.753172281312669e+16,11645854.922228018,42.88944479309123,3.7723463828004316,[0.29668843],0
7.117220953287551e+32,14289661287.51688,9.470535641881304e+33,6.747082456906658e+16,11642739.327324817,42.86224008554797,3.7655594823728786,[0.29661621],0
7.123935059436565e+32,14295773609.88387,9.473062860829809e+33,6.740997327991675e+16,11639624.910098929,42.83504630051572,3.758784365256529,[0.29654402],0
7.130649165585579e+32,14301884540.158104,9.475585507056477e+33,6.734916889760272e+16,11636511.668727195,42.80786343121087,3.752021008906154,[0.29647186],0
7.137363271734593e+32,14307994081.953089,9.478103588266921e+33,6.728841137410841e+16,11633399.601388749,42.78069147084751,3.745269390829477,[0.29639974],0
7.144077377883609e+32,14314102238.882633,9.480617112156971e+33,6.722770066147618e+16,11630288.706265017,42.75353041263747,3.7385294885870652,[0.29632765],0
7.150791484032623e+32,14320209014.560833,9.483126086412673e+33,6.716703671180687e+16,11627178.981539734,42.72638024979032,3.7318012797921227,[0.29625559],0
7.157505590181637e+32,14326314412.602093,9.485630518710295e+33,6.710641947725972e+16,11624070.425398912,42.699240975513504,3.7250847421103868,[0.29618357],0
7.164219696330651e+32,14332418436.621109,9.488130416716315e+33,6.704584891005242e+16,11620963.03603087,42.67211258301233,3.7183798532599344,[0.29611158],0
7.170933802479665e+32,14338521090.232874,9.490625788087439e+33,6.6985324962461096e+16,11617856.811626216,42.644995065490036,3.7116865910110715,[0.29603963],0
7.17764790862868e+32,14344622377.052681,9.493116640470581e+33,6.692484758682032e+16,11614751.750377856,42.617888416147835,3.7050049331861623,[0.29596771],0
7.184362014777693e+32,14350722300.696121,9.495602981502879e+33,6.686441673552309e+16,11611647.850480992,42.590792628184936,3.6983348576594977,[0.29589582],0
7.191076120926708e+32,14356820864.77908,9.498084818811687e+33,6.6804032361020856e+16,11608545.110133119,42.563707694798666,3.6916763423571153,[0.29582396],0
7.197790227075722e+32,14362918072.91774,9.500562160014574e+33,6.67436944158235e+16,11605443.527534027,42.53663360918442,3.6850293652566948,[0.29575214],0
7.204504333224736e+32,14369013928.728586,9.503035012719329e+33,6.668340285249934e+16,11602343.100885797,42.509570364535804,3.6783939043873786,[0.29568035],0
7.21121843937375e+32,14375108435.8284,9.50550338452396e+33,6.6623157623675144e+16,11599243.828392817,42.48251795404459,3.6717699378296498,[0.2956086],0
7.217932545522764e+32,14381201597.834251,9.50796728301669e+33,6.6562958682036104e+16,11596145.708261754,42.45547637090088,3.6651574437151537,[0.29553688],0
7.224646651671778e+32,14387293418.363522,9.51042671577596e+33,6.650280598032586e+16,11593048.738701584,42.428445608293025,3.6585564002265896,[0.29546519],0
7.231360757820792e+32,14393383901.033878,9.51288169037043e+33,6.644269947134648e+16,11589952.917923572,42.40142565940776,3.6519667855975464,[0.29539353],0
7.238074863969806e+32,14399473049.463293,9.515332214358977e+33,6.63826391079585e+16,11586858.244141275,42.37441651743024,3.645388578112366,[0.29532191],0
7.24478897011882e+32,14405560867.270031,9.517778295290696e+33,6.632262484308085e+16,11583764.71557055,42.347418175544064,3.63882175610599,[0.29525032],0
7.251503076267834e+32,14411647358.072657,9.520219940704899e+33,6.626265662969093e+16,11580672.330429547,42.32043062693132,3.63226629796383,[0.29517877],0
7.258217182416849e+32,14417732525.490034,9.522657158131114e+33,6.620273442082458e+16,11577581.08693871,42.29345386477268,3.625722182121615,[0.29510724],0
7.264931288565863e+32,14423816373.141321,9.525089955089093e+33,6.6142858169576056e+16,11574490.983320782,42.26648788224741,3.6191893870652465,[0.29503575],0
7.271645394714877e+32,14429898904.645973,9.527518339088796e+33,6.608302782909808e+16,11571402.017800797,42.23953267253339,3.6126678913306836,[0.2949643],0
7.278359500863891e+32,14435980123.623745,9.529942317630409e+33,6.6023243352601784e+16,11568314.188606083,42.212588228807256,3.606157673503757,[0.29489287],0
7.285073607012905e+32,14442060033.69469,9.532361898204332e+33,6.596350469335677e+16,11565227.493966268,42.18565454424434,3.5996587122200734,[0.29482148],0
7.291787713161919e+32,14448138638.479155,9.534777088291183e+33,6.590381180469104e+16,11562141.932113271,42.15873161201881,3.5931709861648584,[0.29475012],0
7.298501819310933e+32,14454215941.597788,9.537187895361797e+33,6.584416463999108e+16,11559057.501281308,42.13181942530364,3.586694474072793,[0.29467879],0
7.305215925459947e+32,14460291946.671534,9.539594326877229e+33,6.5784563152701784e+16,11555974.199706888,42.10491797727073,3.5802291547279315,[0.2946075],0
